1.000000e-02,2.500000e-01,7.400000e-01,1.380442e+01,2.753281e-01,9.274873e+00,2.013278e+00,7.213856e-01
1.000000e-02,2.600000e-01,7.300000e-01,1.394716e+01,2.933215e-01,9.134927e+00,1.995513e+00,7.180748e-01
1.000000e-02,2.600000e-01,7.300000e-01,1.694716e+01,2.767861e-04,7.270970e+00,1.724832e+00,6.561703e-01
1.000000e-02,2.700000e-01,7.200000e-01,1.409355e+01,3.110349e-01,8.995316e+00,1.977734e+00,7.147708e-01
1.000000e-02,2.700000e-01,7.200000e-01,1.709355e+01,8.784969e-03,7.142517e+00,1.710946e+00,6.551529e-01
1.000000e-02,2.800000e-01,7.100000e-01,1.424372e+01,3.284376e-01,8.855886e+00,1.959931e+00,7.114769e-01
1.000000e-02,2.800000e-01,7.100000e-01,1.724372e+01,1.788399e-02,7.016011e+00,1.697112e+00,6.541188e-01
1.000000e-02,2.900000e-01,7.000000e-01,1.439783e+01,3.455058e-01,8.716508e+00,1.942097e+00,7.081964e-01
1.000000e-02,2.900000e-01,7.000000e-01,1.739783e+01,2.754077e-02,6.891326e+00,1.683325e+00,6.530713e-01
1.000000e-02,3.000000e-01,6.900000e-01,1.455602e+01,3.622212e-01,8.577066e+00,1.924224e+00,7.049327e-01
1.000000e-02,3.000000e-01,6.900000e-01,1.755602e+01,3.771308e-02,6.768314e+00,1.669580e+00,6.520144e-01
1.000000e-02,3.100000e-01,6.800000e-01,1.471847e+01,3.785701e-01,8.437463e+00,1.906307e+00,7.016890e-01
1.000000e-02,3.100000e-01,6.800000e-01,1.771847e+01,4.835125e-02,6.646811e+00,1.655867e+00,6.509528e-01
1.000000e-02,3.200000e-01,6.700000e-01,1.488535e+01,3.945424e-01,8.297611e+00,1.888341e+00,6.984689e-01
1.000000e-02,3.200000e-01,6.700000e-01,1.788535e+01,5.940000e-02,6.526640e+00,1.642180e+00,6.498920e-01
1.000000e-02,3.300000e-01,6.600000e-01,1.505683e+01,4.101310e-01,8.157434e+00,1.870320e+00,6.952759e-01
1.000000e-02,3.300000e-01,6.600000e-01,1.805683e+01,7.080036e-02,6.407617e+00,1.628508e+00,6.488380e-01
1.000000e-02,3.400000e-01,6.500000e-01,1.523311e+01,4.253310e-01,8.016866e+00,1.852242e+00,6.921138e-01
1.000000e-02,3.400000e-01,6.500000e-01,1.823311e+01,8.249145e-02,6.289558e+00,1.614843e+00,6.477970e-01
1.000000e-02,3.500000e-01,6.400000e-01,1.541439e+01,4.401416e-01,7.875769e+00,1.834098e+00,6.889882e-01
1.000000e-02,3.500000e-01,6.400000e-01,1.841439e+01,9.441199e-02,6.172279e+00,1.601174e+00,6.467762e-01
1.000000e-02,3.600000e-01,6.300000e-01,1.560088e+01,4.545576e-01,7.734233e+00,1.815893e+00,6.859004e-01
1.000000e-02,3.600000e-01,6.300000e-01,1.860088e+01,1.065015e-01,6.055603e+00,1.587492e+00,6.457828e-01
1.000000e-02,3.700000e-01,6.200000e-01,1.579282e+01,4.685801e-01,7.592138e+00,1.797622e+00,6.828562e-01
1.000000e-02,3.700000e-01,6.200000e-01,1.879282e+01,1.187012e-01,5.939360e+00,1.573788e+00,6.448247e-01
1.000000e-02,3.800000e-01,6.100000e-01,1.599043e+01,4.822097e-01,7.449437e+00,1.779281e+00,6.798607e-01
1.000000e-02,3.800000e-01,6.100000e-01,1.899043e+01,1.309545e-01,5.823387e+00,1.560052e+00,6.439102e-01
1.000000e-02,3.900000e-01,6.000000e-01,1.619398e+01,4.954473e-01,7.306087e+00,1.760869e+00,6.769191e-01
1.000000e-02,3.900000e-01,6.000000e-01,1.919398e+01,1.432073e-01,5.707534e+00,1.546276e+00,6.430481e-01
1.000000e-02,4.000000e-01,5.900000e-01,1.640373e+01,5.082942e-01,7.162048e+00,1.742383e+00,6.740371e-01
1.000000e-02,4.000000e-01,5.900000e-01,1.940373e+01,1.554080e-01,5.591657e+00,1.532452e+00,6.422479e-01
1.000000e-02,4.100000e-01,5.800000e-01,1.661998e+01,5.207518e-01,7.017280e+00,1.723822e+00,6.712211e-01
1.000000e-02,4.100000e-01,5.800000e-01,1.961998e+01,1.675076e-01,5.475623e+00,1.518573e+00,6.415194e-01
1.000000e-02,4.200000e-01,5.700000e-01,1.684301e+01,5.328216e-01,6.871745e+00,1.705185e+00,6.684778e-01
1.000000e-02,4.200000e-01,5.700000e-01,1.984301e+01,1.794589e-01,5.359308e+00,1.504631e+00,6.408734e-01
1.000000e-02,4.300000e-01,5.600000e-01,1.707315e+01,5.445050e-01,6.725406e+00,1.686469e+00,6.658148e-01
1.000000e-02,4.300000e-01,5.600000e-01,2.007315e+01,1.912166e-01,5.242593e+00,1.490620e+00,6.403217e-01
1.000000e-02,4.400000e-01,5.500000e-01,1.731075e+01,5.558028e-01,6.578227e+00,1.667674e+00,6.632405e-01
1.000000e-02,4.400000e-01,5.500000e-01,2.031075e+01,2.027364e-01,5.125369e+00,1.476534e+00,6.398769e-01
1.000000e-02,4.500000e-01,5.400000e-01,1.755618e+01,5.667157e-01,6.430171e+00,1.648798e+00,6.607639e-01
1.000000e-02,4.500000e-01,5.400000e-01,2.055618e+01,2.139747e-01,5.007531e+00,1.462367e+00,6.395528e-01
1.000000e-02,4.600000e-01,5.300000e-01,1.780981e+01,5.772437e-01,6.281201e+00,1.629840e+00,6.583952e-01
1.000000e-02,4.600000e-01,5.300000e-01,2.080981e+01,2.248879e-01,4.888979e+00,1.448113e+00,6.393649e-01
1.000000e-02,4.700000e-01,5.200000e-01,1.807207e+01,5.873859e-01,6.131278e+00,1.610798e+00,6.561457e-01
1.000000e-02,4.700000e-01,5.200000e-01,2.107207e+01,2.354313e-01,4.769616e+00,1.433767e+00,6.393301e-01
1.000000e-02,4.800000e-01,5.100000e-01,1.834340e+01,5.971407e-01,5.980364e+00,1.591673e+00,6.540281e-01
1.000000e-02,4.800000e-01,5.100000e-01,2.134340e+01,2.455589e-01,4.649347e+00,1.419324e+00,6.394673e-01
1.000000e-02,4.900000e-01,5.000000e-01,1.862428e+01,6.065053e-01,5.828416e+00,1.572461e+00,6.520565e-01
1.000000e-02,4.900000e-01,5.000000e-01,2.162428e+01,2.552216e-01,4.528080e+00,1.404778e+00,6.397979e-01
1.000000e-02,5.000000e-01,4.900000e-01,1.891523e+01,6.154756e-01,5.675391e+00,1.553163e+00,6.502468e-01
1.000000e-02,5.000000e-01,4.900000e-01,2.191523e+01,2.643667e-01,4.405720e+00,1.390126e+00,6.403459e-01
1.000000e-02,5.100000e-01,4.800000e-01,1.921678e+01,6.240459e-01,5.521241e+00,1.533776e+00,6.486169e-01
1.000000e-02,5.100000e-01,4.800000e-01,2.221678e+01,2.729323e-01,4.282211e+00,1.375363e+00,6.411362e-01
1.000000e-02,5.200000e-01,4.700000e-01,1.952953e+01,6.322086e-01,5.365915e+00,1.514299e+00,6.471875e-01
1.000000e-02,5.200000e-01,4.700000e-01,2.252953e+01,2.808602e-01,4.157382e+00,1.360480e+00,6.422050e-01
1.000000e-02,5.300000e-01,4.600000e-01,1.985411e+01,6.399541e-01,5.209357e+00,1.494730e+00,6.459816e-01
1.000000e-02,5.300000e-01,4.600000e-01,2.285411e+01,2.880729e-01,4.031164e+00,1.345474e+00,6.435862e-01
1.000000e-02,5.400000e-01,4.500000e-01,2.019122e+01,6.472697e-01,5.051503e+00,1.475067e+00,6.450259e-01
1.000000e-02,5.400000e-01,4.500000e-01,2.319122e+01,2.944843e-01,3.903446e+00,1.330338e+00,6.453220e-01
1.000000e-02,5.500000e-01,4.400000e-01,2.054159e+01,6.541397e-01,4.892286e+00,1.455308e+00,6.443514e-01
1.000000e-02,5.500000e-01,4.400000e-01,2.354159e+01,2.999928e-01,3.774106e+00,1.315064e+00,6.474615e-01
1.000000e-02,5.600000e-01,4.300000e-01,2.090604e+01,6.605511e-01,4.731581e+00,1.435447e+00,6.439963e-01
1.000000e-02,5.600000e-01,4.300000e-01,2.390604e+01,3.044761e-01,3.643011e+00,1.299646e+00,6.500631e-01
1.000000e-02,5.700000e-01,4.200000e-01,2.128544e+01,6.664667e-01,4.569381e+00,1.415485e+00,6.439974e-01
1.000000e-02,5.700000e-01,4.200000e-01,2.428544e+01,3.077849e-01,3.510008e+00,1.284073e+00,6.531962e-01
1.000000e-02,5.800000e-01,4.100000e-01,2.168076e+01,6.718611e-01,4.405541e+00,1.395414e+00,6.444062e-01
1.000000e-02,5.800000e-01,4.100000e-01,2.468076e+01,3.097259e-01,3.374957e+00,1.268336e+00,6.569408e-01
1.000000e-02,5.900000e-01,4.000000e-01,2.209305e+01,6.766952e-01,4.239937e+00,1.375228e+00,6.452808e-01
1.000000e-02,5.900000e-01,4.000000e-01,2.509305e+01,3.100756e-01,3.237589e+00,1.252416e+00,6.614054e-01
1.000000e-02,6.000000e-01,3.900000e-01,2.252346e+01,6.809197e-01,4.072422e+00,1.354919e+00,6.466913e-01
1.000000e-02,6.000000e-01,3.900000e-01,2.552346e+01,3.085232e-01,3.097683e+00,1.236296e+00,6.667139e-01
1.000000e-02,6.100000e-01,3.800000e-01,2.297329e+01,6.844716e-01,3.902819e+00,1.334477e+00,6.487223e-01
1.000000e-02,6.100000e-01,3.800000e-01,2.597329e+01,3.046532e-01,2.954963e+00,1.219955e+00,6.730216e-01
1.000000e-02,6.200000e-01,3.700000e-01,2.344397e+01,6.872701e-01,3.730911e+00,1.313888e+00,6.514778e-01
1.000000e-02,6.200000e-01,3.700000e-01,2.644397e+01,2.979237e-01,2.808988e+00,1.203356e+00,6.805393e-01
1.000000e-02,6.300000e-01,3.600000e-01,2.393711e+01,6.892216e-01,3.556398e+00,1.293130e+00,6.550907e-01
1.000000e-02,6.300000e-01,3.600000e-01,2.693711e+01,2.875309e-01,2.659302e+00,1.186459e+00,6.895292e-01
1.000000e-02,6.400000e-01,3.500000e-01,2.445455e+01,6.901674e-01,3.378984e+00,1.272182e+00,6.597200e-01
1.000000e-02,6.400000e-01,3.500000e-01,2.745455e+01,2.723155e-01,2.505194e+00,1.169197e+00,7.003584e-01
1.000000e-02,6.500000e-01,3.400000e-01,2.499840e+01,6.899263e-01,3.198200e+00,1.251005e+00,6.655809e-01
1.000000e-02,6.500000e-01,3.400000e-01,2.799840e+01,2.504512e-01,2.345697e+00,1.151474e+00,7.135389e-01
1.000000e-02,6.600000e-01,3.300000e-01,2.557112e+01,6.882491e-01,3.013413e+00,1.229547e+00,6.729602e-01
1.000000e-02,6.600000e-01,3.300000e-01,2.857112e+01,2.188557e-01,2.179386e+00,1.133143e+00,7.298255e-01
1.000000e-02,6.700000e-01,3.200000e-01,2.617569e+01,6.847344e-01,2.823843e+00,1.207735e+00,6.822398e-01
1.000000e-02,6.700000e-01,3.200000e-01,2.917569e+01,1.717829e-01,2.003930e+00,1.113948e+00,7.504222e-01
1.000000e-02,6.800000e-01,3.100000e-01,2.681574e+01,6.788353e-01,2.628230e+00,1.185451e+00,6.939820e-01
1.000000e-02,6.800000e-01,3.100000e-01,2.981574e+01,9.665888e-02,1.815164e+00,1.093411e+00,7.774487e-01
1.000000e-02,6.900000e-01,3.000000e-01,2.749593e+01,6.696322e-01,2.424751e+00,1.162509e+00,7.090238e-01
1.000000e-02,7.000000e-01,2.900000e-01,2.822254e+01,6.555089e-01,2.210444e+00,1.138594e+00,7.287235e-01
1.000000e-02,7.100000e-01,2.800000e-01,2.900467e+01,6.332829e-01,1.979741e+00,1.113088e+00,7.555756e-01
1.000000e-02,7.200000e-01,2.700000e-01,2.985701e+01,5.948401e-01,1.720470e+00,1.084563e+00,7.950697e-01
1.000000e-02,7.300000e-01,2.600000e-01,3.080768e+01,5.033739e-01,1.391567e+00,1.047911e+00,8.657923e-01
2.000000e-02,0.000000e+00,9.800000e-01,1.123195e+01,1.769132e-02,1.358383e+01,0.000000e+00,7.907272e-01
2.000000e-02,1.000000e-02,9.700000e-01,1.131674e+01,2.307848e-02,1.337121e+01,2.458681e+00,7.880689e-01
2.000000e-02,2.000000e-02,9.600000e-01,1.140320e+01,2.905445e-02,1.316164e+01,2.438119e+00,7.853725e-01
2.000000e-02,3.000000e-02,9.500000e-01,1.149138e+01,3.566902e-02,1.295533e+01,2.417639e+00,7.826379e-01
2.000000e-02,4.000000e-02,9.400000e-01,1.158133e+01,4.297011e-02,1.275247e+01,2.397260e+00,7.798646e-01
2.000000e-02,5.000000e-02,9.300000e-01,1.167311e+01,5.100154e-02,1.255324e+01,2.376998e+00,7.770525e-01
2.000000e-02,6.000000e-02,9.200000e-01,1.176677e+01,5.980043e-02,1.235780e+01,2.356869e+00,7.742013e-01
2.000000e-02,7.000000e-02,9.100000e-01,1.186237e+01,6.939437e-02,1.216626e+01,2.336887e+00,7.713107e-01
2.000000e-02,8.000000e-02,9.000000e-01,1.195997e+01,7.979871e-02,1.197871e+01,2.317063e+00,7.683808e-01
2.000000e-02,9.000000e-02,8.900000e-01,1.205963e+01,9.101434e-02,1.179517e+01,2.297405e+00,7.654119e-01
2.000000e-02,1.000000e-01,8.800000e-01,1.216142e+01,1.030271e-01,1.161554e+01,2.277913e+00,7.624062e-01
2.000000e-02,1.100000e-01,8.700000e-01,1.226541e+01,1.158034e-01,1.143995e+01,2.258599e+00,7.593612e-01
2.000000e-02,1.200000e-01,8.600000e-01,1.237168e+01,1.292971e-01,1.126814e+01,2.239454e+00,7.562803e-01
2.000000e-02,1.300000e-01,8.500000e-01,1.248028e+01,1.434473e-01,1.109994e+01,2.220471e+00,7.531654e-01
2.000000e-02,1.400000e-01,8.400000e-01,1.259131e+01,1.581821e-01,1.093512e+01,2.201640e+00,7.500187e-01
2.000000e-02,1.500000e-01,8.300000e-01,1.270484e+01,1.734219e-01,1.077343e+01,2.182950e+00,7.468428e-01
2.000000e-02,1.500000e-01,8.300000e-01,1.570484e+01,3.900029e-03,8.829809e+00,1.871748e+00,6.603601e-01
2.000000e-02,1.600000e-01,8.200000e-01,1.282096e+01,1.890871e-01,1.061455e+01,2.164385e+00,7.436427e-01
2.000000e-02,1.600000e-01,8.200000e-01,1.582096e+01,8.882188e-03,8.686193e+00,1.857882e+00,6.594202e-01
2.000000e-02,1.700000e-01,8.100000e-01,1.293976e+01,2.050845e-01,1.045837e+01,2.145939e+00,7.404156e-01
2.000000e-02,1.700000e-01,8.100000e-01,1.593976e+01,1.425961e-02,8.544147e+00,1.844011e+00,6.584572e-01
2.000000e-02,1.800000e-01,8.000000e-01,1.306134e+01,2.213342e-01,1.030436e+01,2.127582e+00,7.371685e-01
2.000000e-02,1.800000e-01,8.000000e-01,1.606134e+01,2.004623e-02,8.403702e+00,1.830142e+00,6.574717e-01
2.000000e-02,1.900000e-01,7.900000e-01,1.318578e+01,2.377630e-01,1.015239e+01,2.109309e+00,7.339052e-01
2.000000e-02,1.900000e-01,7.900000e-01,1.618578e+01,2.625322e-02,8.264883e+00,1.816278e+00,6.564642e-01
2.000000e-02,2.000000e-01,7.800000e-01,1.331319e+01,2.542950e-01,1.000217e+01,2.091103e+00,7.306279e-01
2.000000e-02,2.000000e-01,7.800000e-01,1.631319e+01,3.288847e-02,8.127698e+00,1.802422e+00,6.554357e-01
2.000000e-02,2.100000e-01,7.700000e-01,1.344368e+01,2.708640e-01,9.853456e+00,2.072949e+00,7.273398e-01
2.000000e-02,2.100000e-01,7.700000e-01,1.644368e+01,3.995612e-02,7.992144e+00,1.788579e+00,6.543870e-01
2.000000e-02,2.200000e-01,7.600000e-01,1.357736e+01,2.874106e-01,9.706005e+00,2.054834e+00,7.240441e-01
2.000000e-02,2.200000e-01,7.600000e-01,1.657736e+01,4.745617e-02,7.858205e+00,1.774751e+00,6.533195e-01
2.000000e-02,2.300000e-01,7.500000e-01,1.371435e+01,3.038825e-01,9.559612e+00,2.036745e+00,7.207437e-01
2.000000e-02,2.300000e-01,7.500000e-01,1.671435e+01,5.538421e-02,7.725849e+00,1.760937e+00,6.522347e-01
2.000000e-02,2.400000e-01,7.400000e-01,1.385477e+01,3.202342e-01,9.414084e+00,2.018673e+00,7.174419e-01
2.000000e-02,2.400000e-01,7.400000e-01,1.685477e+01,6.373128e-02,7.595030e+00,1.747140e+00,6.511344e-01
2.000000e-02,2.500000e-01,7.300000e-01,1.399875e+01,3.364263e-01,9.269246e+00,2.000605e+00,7.141417e-01
2.000000e-02,2.500000e-01,7.300000e-01,1.699875e+01,7.248387e-02,7.465688e+00,1.733358e+00,6.500209e-01
2.000000e-02,2.600000e-01,7.200000e-01,1.414643e+01,3.524253e-01,9.124943e+00,1.982534e+00,7.108461e-01
2.000000e-02,2.600000e-01,7.200000e-01,1.714643e+01,8.162408e-02,7.337752e+00,1.719589e+00,6.488967e-01
2.000000e-02,2.700000e-01,7.100000e-01,1.429795e+01,3.682029e-01,8.981033e+00,1.964451e+00,7.075582e-01
2.000000e-02,2.700000e-01,7.100000e-01,1.729795e+01,9.112993e-02,7.211136e+00,1.705831e+00,6.477647e-01
2.000000e-02,2.800000e-01,7.000000e-01,1.445346e+01,3.837353e-01,8.837388e+00,1.946348e+00,7.042812e-01
2.000000e-02,2.800000e-01,7.000000e-01,1.745346e+01,1.009758e-01,7.085747e+00,1.692081e+00,6.466282e-01
2.000000e-02,2.900000e-01,6.900000e-01,1.461312e+01,3.990029e-01,8.693894e+00,1.928219e+00,7.010181e-01
2.000000e-02,2.900000e-01,6.900000e-01,1.761312e+01,1.111327e-01,6.961482e+00,1.678336e+00,6.454908e-01
2.000000e-02,3.000000e-01,6.800000e-01,1.477710e+01,4.139894e-01,8.550448e+00,1.910057e+00,6.977723e-01
2.000000e-02,3.000000e-01,6.800000e-01,1.777710e+01,1.215694e-01,6.838231e+00,1.664589e+00,6.443566e-01
2.000000e-02,3.100000e-01,6.700000e-01,1.494557e+01,4.286844e-01,8.406874e+00,1.891853e+00,6.945491e-01
2.000000e-02,3.100000e-01,6.700000e-01,1.794557e+01,1.322522e-01,6.715880e+00,1.650837e+00,6.432300e-01
2.000000e-02,3.200000e-01,6.600000e-01,1.511872e+01,4.430721e-01,8.263247e+00,1.873611e+00,6.913484e-01
2.000000e-02,3.200000e-01,6.600000e-01,1.811872e+01,1.431461e-01,6.594313e+00,1.637075e+00,6.421158e-01
2.000000e-02,3.300000e-01,6.500000e-01,1.529675e+01,4.571465e-01,8.119415e+00,1.855322e+00,6.881758e-01
2.000000e-02,3.300000e-01,6.500000e-01,1.829675e+01,1.542152e-01,6.473410e+00,1.623296e+00,6.410191e-01
2.000000e-02,3.400000e-01,6.400000e-01,1.547987e+01,4.709010e-01,7.975306e+00,1.836983e+00,6.850350e-01
2.000000e-02,3.400000e-01,6.400000e-01,1.847987e+01,1.654230e-01,6.353052e+00,1.609495e+00,6.399457e-01
2.000000e-02,3.500000e-01,6.300000e-01,1.566828e+01,4.843305e-01,7.830857e+00,1.818590e+00,6.819304e-01
2.000000e-02,3.500000e-01,6.300000e-01,1.866828e+01,1.767328e-01,6.233123e+00,1.595667e+00,6.389015e-01
2.000000e-02,3.600000e-01,6.200000e-01,1.586223e+01,4.974311e-01,7.686007e+00,1.800139e+00,6.788664e-01
2.000000e-02,3.600000e-01,6.200000e-01,1.886223e+01,1.881083e-01,6.113505e+00,1.581804e+00,6.378930e-01
2.000000e-02,3.700000e-01,6.100000e-01,1.606196e+01,5.101999e-01,7.540701e+00,1.781628e+00,6.758479e-01
2.000000e-02,3.700000e-01,6.100000e-01,1.906196e+01,1.995133e-01,5.994086e+00,1.567903e+00,6.369272e-01
2.000000e-02,3.800000e-01,6.000000e-01,1.626774e+01,5.226350e-01,7.394888e+00,1.763055e+00,6.728800e-01
2.000000e-02,3.800000e-01,6.000000e-01,1.926774e+01,2.109123e-01,5.874756e+00,1.553957e+00,6.360116e-01
2.000000e-02,3.800000e-01,6.000000e-01,2.226774e+01,2.929071e-03,4.918396e+00,1.411999e+00,6.106951e-01
2.000000e-02,3.900000e-01,5.900000e-01,1.647983e+01,5.347348e-01,7.248519e+00,1.744417e+00,6.699684e-01
2.000000e-02,3.900000e-01,5.900000e-01,1.947983e+01,2.222706e-01,5.755408e+00,1.539961e+00,6.351544e-01
2.000000e-02,3.900000e-01,5.900000e-01,2.247983e+01,7.763148e-03,4.809114e+00,1.400711e+00,6.117045e-01
2.000000e-02,4.000000e-01,5.800000e-01,1.669853e+01,5.464983e-01,7.101547e+00,1.725712e+00,6.671193e-01
2.000000e-02,4.000000e-01,5.800000e-01,1.969853e+01,2.335537e-01,5.635938e+00,1.525909e+00,6.343645e-01
2.000000e-02,4.000000e-01,5.800000e-01,2.269853e+01,1.265161e-02,4.700094e+00,1.389376e+00,6.128035e-01
2.000000e-02,4.100000e-01,5.700000e-01,1.692416e+01,5.579248e-01,6.953927e+00,1.706938e+00,6.643394e-01
2.000000e-02,4.100000e-01,5.700000e-01,1.992416e+01,2.447278e-01,5.516247e+00,1.511796e+00,6.336513e-01
2.000000e-02,4.100000e-01,5.700000e-01,2.292416e+01,1.755821e-02,4.591262e+00,1.377990e+00,6.140038e-01
2.000000e-02,4.200000e-01,5.600000e-01,1.715704e+01,5.690137e-01,6.805615e+00,1.688093e+00,6.616359e-01
2.000000e-02,4.200000e-01,5.600000e-01,2.015704e+01,2.557594e-01,5.396238e+00,1.497618e+00,6.330255e-01
2.000000e-02,4.200000e-01,5.600000e-01,2.315704e+01,2.244183e-02,4.482538e+00,1.366552e+00,6.153186e-01
2.000000e-02,4.300000e-01,5.500000e-01,1.739753e+01,5.797641e-01,6.656570e+00,1.669176e+00,6.590171e-01
2.000000e-02,4.300000e-01,5.500000e-01,2.039753e+01,2.666153e-01,5.275817e+00,1.483370e+00,6.324984e-01
2.000000e-02,4.300000e-01,5.500000e-01,2.339753e+01,2.725609e-02,4.373839e+00,1.355057e+00,6.167625e-01
2.000000e-02,4.400000e-01,5.400000e-01,1.764602e+01,5.901755e-01,6.506750e+00,1.650185e+00,6.564919e-01
2.000000e-02,4.400000e-01,5.400000e-01,2.064602e+01,2.772618e-01,5.154892e+00,1.469047e+00,6.320828e-01
2.000000e-02,4.400000e-01,5.400000e-01,2.364602e+01,3.194883e-02,4.265076e+00,1.343503e+00,6.183523e-01
2.000000e-02,4.500000e-01,5.300000e-01,1.790289e+01,6.002466e-01,6.356111e+00,1.631119e+00,6.540701e-01
2.000000e-02,4.500000e-01,5.300000e-01,2.090289e+01,2.876650e-01,5.033374e+00,1.454645e+00,6.317927e-01
2.000000e-02,4.500000e-01,5.300000e-01,2.390289e+01,3.646147e-02,4.156157e+00,1.331886e+00,6.201067e-01
2.000000e-02,4.600000e-01,5.200000e-01,1.816858e+01,6.099760e-01,6.204613e+00,1.611976e+00,6.517627e-01
2.000000e-02,4.600000e-01,5.200000e-01,2.116858e+01,2.977901e-01,4.911176e+00,1.440159e+00,6.316437e-01
2.000000e-02,4.600000e-01,5.200000e-01,2.416858e+01,4.072809e-02,4.046982e+00,1.320201e+00,6.220471e-01
2.000000e-02,4.700000e-01,5.100000e-01,1.844356e+01,6.193616e-01,6.052211e+00,1.592756e+00,6.495819e-01
2.000000e-02,4.700000e-01,5.100000e-01,2.144356e+01,3.075973e-01,4.788253e+00,1.425587e+00,6.316505e-01
2.000000e-02,4.700000e-01,5.100000e-01,2.444356e+01,4.467434e-02,3.937449e+00,1.308444e+00,6.241976e-01
2.000000e-02,4.800000e-01,5.000000e-01,1.872831e+01,6.284005e-01,5.898860e+00,1.573456e+00,6.475416e-01
2.000000e-02,4.800000e-01,5.000000e-01,2.172831e+01,3.170545e-01,4.664434e+00,1.410922e+00,6.318377e-01
2.000000e-02,4.800000e-01,5.000000e-01,2.472831e+01,4.821506e-02,3.827490e+00,1.296612e+00,6.265828e-01
2.000000e-02,4.900000e-01,4.900000e-01,1.902338e+01,6.370890e-01,5.744515e+00,1.554076e+00,6.456570e-01
2.000000e-02,4.900000e-01,4.900000e-01,2.202338e+01,3.261177e-01,4.539671e+00,1.396160e+00,6.322251e-01
2.000000e-02,4.900000e-01,4.900000e-01,2.502338e+01,5.125514e-02,3.716920e+00,1.284697e+00,6.292400e-01
2.000000e-02,5.000000e-01,4.800000e-01,1.932932e+01,6.454222e-01,5.589125e+00,1.534614e+00,6.439456e-01
2.000000e-02,5.000000e-01,4.800000e-01,2.232932e+01,3.347423e-01,4.413874e+00,1.381298e+00,6.328378e-01
2.000000e-02,5.000000e-01,4.800000e-01,2.532932e+01,5.368279e-02,3.605652e+00,1.272695e+00,6.322031e-01
2.000000e-02,5.100000e-01,4.700000e-01,1.964677e+01,6.533939e-01,5.432637e+00,1.515070e+00,6.424272e-01
2.000000e-02,5.100000e-01,4.700000e-01,2.264677e+01,3.428788e-01,4.286951e+00,1.366331e+00,6.337044e-01
